Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Marathi,
57,Pregnant Women,546,Time of miscarriage/abortion(In weeks),T,2,Time of miscarriage/abortion(In weeks) - गर्भपात / गर्भपात का समय (सप्ताहों में),Time of miscarriage/abortion(In weeks),
57,Pregnant Women,547,Other information,T,2,Other information - अन्य सूचना,Other information,
60,Lactating Mothers,557,Name of the Husband,T,2,Name of the Husband - पति का नाम,Name of the Husband,
60,Lactating Mothers,558,Age of Husband,T,2,Age of Husband - पति की आयु,Age of Husband,
60,Lactating Mothers,559,Highest class husband passed,S,2,Highest class husband passed - उच्चतम उत्तीर्ण  कक्षा - पति,Highest class husband passed - पतीने पास केलेला सर्वात वरचा वर्ग,
60,Lactating Mothers,560,Occupation of the Husband,S,2,Occupation of the Husband - पति का व्यवसाय,Occupation of the Husband - पतीचा व्यवसाय,
60,Lactating Mothers,561,Highest class passed - mother,S,2,Highest class passed - mother - उच्चतम उत्तीर्ण  कक्षा - माता,Highest class passed - mother - आईने पास केलेला सर्वात वरचा वर्ग,
60,Lactating Mothers,562,Residential Status,S,2,Residential Status - निवास स्थिति,Residential Status - निवासाची स्थिती,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,Month of in migration or out migration - प्रवासित हो कर आने या जाने का माह,Month of in migration or out migration - गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,Received post natal care within 24 hours - 24 घंटों के भीतर पोस्टनेटल देखभाल मिली,Received post natal care within 24 hours - प्रसूती पश्चात सेवा २४ तासाच्या आत मिळाली,
60,Lactating Mothers,568,Colostrum feeding,S,2,Colostrum feeding - खीस (कोलॉस्ट्रम) दिया,Colostrum feeding - पहिला स्त्राव आहार ( चिक दुध दिले का ?),
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,2nd visit by ANM/ AWW/ASHA - एएनएम / एडब्ल्यूडब्ल्यू / आशा द्वारा दूसरी पीएनसी यात्रा,2nd visit by ANM/ AWW/ASHA - नर्स / अंगणवाडी सेविका / आशा यांची दुसरी भेट,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,3rd visit by ANM/ AWW/ASHA - एएनएम / एडब्ल्यूडब्ल्यू / आशा द्वारा तीसरी पीएनसी यात्रा,3rd visit by ANM/ AWW/ASHA - नर्स / अंगणवाडी सेविका / आशा यांची तिसरी भेट,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,4th visit by ANM/ AWW/ASHA - एएनएम / एडब्ल्यूडब्ल्यू / आशा (4 सप्ताह के बाद डिलीवरी के बाद) द्वारा चौथी पीएनसी यात्रा,4th visit by ANM/ AWW/ASHA - नर्स / अंगणवाडी सेविका / आशा यांची चौथी भेट,
60,Lactating Mothers,572,Received complete post natal care and advice,S,2,Received complete post natal care and advice - पूरी पोस्टनेटल देखभाल और सलाह मिली,Received complete post natal care and advice - प्रसूती पश्चात सर्व सेवा आणि सल्ला मिळाला,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,Additional visit - 14th Day - अतिरिक्त भेंट-14वें दिन,Additional visit - 14th Day - अतिरिक्त भेट - १४ व्या दिवशी,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,Additional visit - 21st Day - अतिरिक्त भेंट-21वें दिन,Additional visit - 21st Day - अतिरिक्त भेट - २१ व्या दिवशी,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,Additional visit - 28th Day - अतिरिक्त भेंट-28वें दिन,Additional visit - 28th Day - अतिरिक्त भेट - २८ व्या दिवशी,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,Supplementary nutrition - Post Natal: 1- 3 months - पूरक पोषण आहार- पोस्टनेटलः 1-3 महीने,Supplementary nutrition - Post Natal: 1- 3 months - पूरक पोषण आहार - प्रसूती पश्चात १-३ महिने,
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,S,2,Exclusive Breast Feeding: 0 - 3 months - केवल स्तनपान-0-3 महीने,Exclusive Breast Feeding: 0 - 3 months - केवळ स्तनपान ०-३ महिने,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,Supplementary nutrition - Post Natal: 4 - 6 months - पूरक पोषण आहार- पोस्टनेटलः 4-6 महीने,Supplementary nutrition - Post Natal: 4 - 6 months - पूरक पोषण आहार - प्रसूती पश्चात ४-६ महिने,
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,S,2,Exclusive Breast Feeding: 4 - 6 months - केवल स्तनपान-4-6 महीने,Exclusive Breast Feeding: 4 - 6 months - केवळ स्तनपान ४-६ महिने,
60,Lactating Mothers,580,Complementary feeding,S,2,Month Complementary feeding Started - ऊपरी आहार,Month Complementary feeding Started - पूरक आहार,
60,Lactating Mothers,581,Enrolled in AWC,S,2,Enrolled in AWC - आँगनवाड़ी केन्द्र में दर्ज,Enrolled in AWC - अंगणवाडी केंद्रात नोंदणी,
60,Lactating Mothers,582,Anganwaadi Centre Name,T,2,Anganwaadi Centre ID - आंगनवाड़ी केंद्र आईडी,Anganwaadi Centre Name,
3,Anganwadi Centre Information,596,Boys referred to referal,T,2,Boys referred to referal - रेफ़र किये गये लड़के,Boys referred to referal,
3,Anganwadi Centre Information,597,Girls referred to referal,T,2,Girls referred to referal - रेफ़र की गईं लड़कियाँ,Girls referred to referal,
48,Labour and Migration,599,Place of Migration,S,2,Place of Migration -  माइग्रेशन का स्थान,Place of Migration,
48,Labour and Migration,600,Sector of work,S,2,Sector of work -  काम का क्षेत्र,Sector of work,
48,Labour and Migration,601,If others specify,T,2,If others specify -  अगर अन्य निर्दिष्ट करते हैं,If others specify,
2,School Level Information,602,Total Other Boys (Religion),T,2,Total Other Boys (Religion) - कुल अन्य लड़के,Total Other Boys (Religion),
2,School Level Information,603,Total Other Girls (Religion),T,2,Total Other Girls (Religion) - कुल अन्य लड़कियाँ,Total Other Girls (Religion),
69,Testing Form,604,Name,T,2,,Name,
49,Child Vaccination and Immuniza,605,Pentavalent - 2,S,2,Pentavalent - 2 -  पेंटावालेन्ट - 2,Pentavalent - 2,
49,Child Vaccination and Immuniza,606,Pentavalent - 2 Date,D,2,Pentavalent - 2 Date -  पेंटावालेन्ट - 2 तारीख,Pentavalent - 2 Date,
2,School Level Information,607,Total No of Children with special need,T,2,Total No of Children with special need -  विशेष आवश्यकता वाले बच्चों की कुल संख्या,Total No of Children with special need,
70,Mortality,608,Select Mortality,R,2,Beneficiary Type - लाभार्थी प्रकार,Select Mortality,
70,Mortality,609,Child Name,T,2,Child Id - बाल आईडी,Child Name,
70,Mortality,610,Time of Death for Neo-Natal/Child Death,S,2,Time of Death for Neo-Natal/Child Death - नवजात / बाल मृत्यु के लिए मृत्यु का समय,Time of Death for Neo-Natal/Child Death,
70,Mortality,611,Mother Name,T,2,Mother Id - मदर आईडी,Mother Name,
70,Mortality,612,Time of death for maternal death,S,2,Time of death for maternal death - मातृ मृत्यु के लिए मृत्यु का समय,Time of death for maternal death,
70,Mortality,613,Place of Neo-Natal/Child Death,S,2,Place of Death - मौत की जगह,Place of Neo-Natal/Child Death,
70,Mortality,614,Whether Neo-Natal/Child death registered,R,2,Whether death registered - क्या मौत पंजीकृत है,Whether Neo-Natal/Child death registered,
70,Mortality,615,Date of Neo-Natal/Child Death,D,2,Date of Death - मृत्यु तिथि,Date of Neo-Natal/Child Death,
70,Mortality,616,Reason for Neo-Natal/Child death - government record,T,2,Reason for death - government record - मौत का कारण - सरकारी रिकॉर्ड,Reason for Neo-Natal/Child death - government record,
70,Mortality,617,Reason for Neo-Natal/Child death - household,T,2,Reason for death - household - मौत का कारण - घर,Reason for Neo-Natal/Child death - household,
3,Anganwadi Centre Information,618,Is Referral Data Available,S,2,Is Referral Data Available -  रेफरल डेटा उपलब्ध है,Is Referral Data Available,
69,Testing Form,619,drop down list,S,2,,drop down list,
69,Testing Form,620,radio,R,2,,radio,
37,Child Annual Information,621,Is Child less than 1 Year Old,S,2,Is Child less than 1 Year Old -   क्या बच्चा 1 साल से भी कम पुराना है,Is Child less than 1 Year Old,
48,Labour and Migration,622,Remarks,T,2,Remarks -  टिप्पणियों,Remarks,
73,Child camp welfare,628,Child Details,S,2,,Child Details,
73,Child camp welfare,629,Child Information,C,2,,Child Information,
73,Child camp welfare,630,Any Date,D,2,,Any Date,
73,Child camp welfare,631,Past Date,D,2,,Past Date,
73,Child camp welfare,632,Current Date,D,2,,Current Date,
73,Child camp welfare,633,Future Date,D,2,,Future Date,
73,Child camp welfare,634,Child Who attended the welfare program,T,2,,Child Who attended the welfare program,
73,Child camp welfare,635,Child Who are yet to attend the program,T,2,,Child Who are yet to attend the program,
73,Child camp welfare,636,Total children,T,0,,Total children,
73,Child camp welfare,637,total child,T,0,,total child,
74,Women Health organization,638,No of womens from south region,T,2,,No of womens from south region,
74,Women Health organization,639,No of womens from north regoin,T,2,,No of womens from north regoin,
74,Women Health organization,640,total strength of women,T,2,,total strength of women,
74,Women Health organization,641,Child,S,2,,Child,
74,Women Health organization,642,Current women health organization,D,2,,Current women health organization,
74,Women Health organization,643,Past Women Health organization,D,2,,Past Women Health organization,
74,Women Health organization,644,Future Women Health organization,D,2,,Future Women Health organization,
74,Women Health organization,645,All Women Health organization,D,2,,All Women Health organization,
74,Women Health organization,646,test auto,T,2,,test auto,
73,Child camp welfare,647,Total Children count,T,0,,Total Children count,
69,Testing Form,648,single text for api type,T,0,,single text for api type,
69,Testing Form,649,Dropdown api type question,S,2,,Dropdown api type question,
69,Testing Form,650,api type text,T,2,,api type text,
50,Child Education,651,Associated school under our intervention area,S,2,,Associated school under our intervention area,
51,School Education Retention,652,No of days absent in last quarter,T,2,,No of days absent in last quarter,
37,Child Annual Information,653,Child Enrolled in Anganwadi under our Intervention Area,S,2,,Child Enrolled in Anganwadi under our Intervention Area,
60,Lactating Mothers,654,Child enrolled in Anganwadi Under our Intervention Area,S,2,,Child enrolled in Anganwadi Under our Intervention Area,
49,Child Vaccination and Immuniza,655,Is Pentavalent Given,R,0,,Is Pentavalent Given,
54,Village Information,656,Is Primary School under our intervention area,S,2,,Is Primary School under our intervention area,
54,Village Information,657,Is Upper Primary School under our intervention area,S,2,,Is Upper Primary School under our intervention area,
54,Village Information,658,Is Secondary School under our intervention area,S,2,,Is Secondary School under our intervention area,
54,Village Information,659,Is Higher Secondary School under our intervention area,S,2,,Is Higher Secondary School under our intervention area,
54,Village Information,660,Is Anganawadi under our intervention area,S,2,,Is Anganawadi under our intervention area,
54,Village Information,661,Aganwadi Name,T,2,,Aganwadi Name,
54,Village Information,662,Is SHC under our intervention area,S,2,,Is SHC under our intervention area,
54,Village Information,663,Is PHC under our intervention area,S,2,,Is PHC under our intervention area,
54,Village Information,664,Is CHC under our intervention area,S,2,,Is CHC under our intervention area,
70,Mortality,665,Place of Maternal Death,S,2,,Place of Maternal Death,
70,Mortality,666,Whether Maternal death registered,R,2,,Whether Maternal death registered,
70,Mortality,667,Date of Maternal Death,D,2,,Date of Maternal Death,
70,Mortality,668,Reason for maternal death - government record,T,2,,Reason for maternal death - government record,
70,Mortality,669,Reason for maternal death - household,T,2,,Reason for maternal death - household,
