Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Gujarthi,
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,1905,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,536,Miscarriage or Abortion,S,2,1906,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,536,Miscarriage or Abortion,S,2,1907,Not Applicable,2,Not Applicable - लागू नहीं,Not applicable - લાગુ નથી,
57,Pregnant Women,537,Status of Birth,R,2,1908,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,537,Status of Birth,R,2,1909,Not Applicable,2,Not Applicable - लागू नहीं,Not applicable - લાગુ નથી,
57,Pregnant Women,539,Place of Delivery,S,2,1911,Not Applicable,2,Not Applicable - लागू नहीं,Not applicable - લાગુ નથી,
57,Pregnant Women,540,Type of delivery,S,2,1912,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,540,Type of delivery,S,2,1913,Not Applicable,2,Not Applicable - लागू नहीं,Not applicable - લાગુ નથી,
57,Pregnant Women,541,Received free transportation from Government,S,2,1914,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,542,Received financial assistance from Government,S,2,1915,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,544,Home delivery assisted by,S,2,1916,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
69,Testing Form,619,drop down list,S,2,1917,Yes,0,,Yes - હા,
69,Testing Form,619,drop down list,S,2,1918,No,0,,No - ના,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1922,Others,2,Others - अन्य,Others - અન્ય,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1924,Don't know,2,Don't know -नहीं जानते,Don't know - ખબર નથી,
3,Anganwadi Centre Information,128,Own Building available,R,2,1927,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
3,Anganwadi Centre Information,128,Own Building available,R,2,1928,Others,2,Others - अन्य,Others - અન્ય,
3,Anganwadi Centre Information,128,Own Building available,R,2,1929,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
3,Anganwadi Centre Information,133,Water available in toilets,R,2,1933,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
3,Anganwadi Centre Information,133,Water available in toilets,R,2,1934,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
3,Anganwadi Centre Information,133,Water available in toilets,R,2,1935,Others,2,Others - अन्य,Others - અન્ય,
1,Health Centre Survey,197,Functional NRC MTC available,R,2,1937,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,198,Medical Officer available,R,2,1939,yes,2,Yes - हाँ,Yes - હા,
1,Health Centre Survey,198,Medical Officer available,R,2,1940,No,2,No - नहीं,No - ના,
2,School Level Information,47,Highest class in school,S,2,1942,Class 9,2,Class 9 - कक्षा 9,Class 9 - વર્ગ 9,
1,Health Centre Survey,198,Medical Officer available,R,2,1943,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,47,Highest class in school,S,2,1944,Class 10,2,Class 10 - कक्षा 10,Class 10 - વર્ગ 10,
1,Health Centre Survey,199,DataEntryOperator available,R,2,1947,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,84,Separate mathematics teachers,S,2,1949,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,85,Separate Science teachers,S,2,1950,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,86,Separate Language teachers,S,2,1951,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,87,Separate teachers for SST,S,2,1952,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,88,Atleast one Female teacher available,S,2,1953,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,88,Atleast one Female teacher available,S,2,1954,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,92,Mid Day meal cooked by,S,2,1955,Don't know,2,Don't know -  नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,92,Mid Day meal cooked by,S,2,1956,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,93,Mid Day meal cook available,S,2,1957,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,405,Type of Family,R,2,1959,Don't Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,94,Mid Day meal helper available,S,2,1960,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
1,Health Centre Survey,200,Pharmacist available,R,2,1961,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,95,Separate cleaning staff for MDM,S,2,1964,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,1966,Dont Know,2,Don't know -  नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,96,School building available,S,2,1967,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,96,School building available,S,2,1968,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,97,Toilet for children,R,2,1971,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,97,Toilet for children,R,2,1973,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,98,Separate Toilet for Girls,R,2,1974,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,98,Separate Toilet for Girls,R,2,1975,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,201,Staff Nurse available,R,2,1976,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,99,Water available in Toilet,S,2,1977,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,410,Caste,S,2,1979,Dont Know,2,Don't know -  नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,99,Water available in Toilet,S,2,1981,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,100,Boundary wall available,R,2,1982,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,100,Boundary wall available,R,2,1985,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,202,Ambulance Service available,R,2,1986,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,102,Libraray available,R,2,1987,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,103,Playground available,R,2,1990,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,103,Playground available,R,2,1991,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,411,Do you have homestead land,S,2,1992,Dont Know,2,Don't know -  नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,104,Separate kitchen with shed,R,2,1994,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,105,Disable friendly with ramp,R,2,1996,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,105,Disable friendly with ramp,R,2,1997,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,203,Blood Storage unit available,R,2,1998,Not applicable,2,Not applicable -लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,106,Availablity of Drinking Water,R,2,1999,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,412,Type of house,S,2,2000,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,106,Availablity of Drinking Water,R,2,2001,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,107,Availability of Electricity,R,2,2004,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,107,Availability of Electricity,R,2,2005,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,109,Availability of Science lab,R,2,2007,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,110,School management commitee constituted,R,2,2008,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
2,School Level Information,110,School management commitee constituted,R,2,2010,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,204,Laboratory technician available,R,2,2011,Yes,2,Yes - हाँ,Yes - હા,
1,Health Centre Survey,204,Laboratory technician available,R,2,2012,No,2,No - नहीं,No - ના,
1,Health Centre Survey,204,Laboratory technician available,R,2,2014,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
2,School Level Information,47,Highest class in school,S,2,2015,Class 11,2,Class 11 - कक्षा 11,Class 11 - વર્ગ 11,
2,School Level Information,47,Highest class in school,S,2,2016,Class 12,2,Class 12 - कक्षा 12,Class 12 - વર્ગ 12,
55,House Hold Information,414,Type of Ration card,S,2,2018,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,319,Type of School,R,2,2019,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
1,Health Centre Survey,205,Gynaecologist available,R,2,2020,Yes,2,Yes - हाँ,Yes - હા,
50,Child Education,319,Type of School,R,2,2021,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,205,Gynaecologist available,R,2,2022,No,2,No - नहीं,No - ના,
50,Child Education,320,Free text books received,R,2,2024,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,414,Type of Ration card,S,2,2025,No Ration card,2,No Ration card - कोई राशन कार्ड नहीं,No Ration card,
50,Child Education,320,Free text books received,R,2,2026,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,205,Gynaecologist available,R,2,2027,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,416,Ration from PDS,S,2,2028,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,416,Ration from PDS,S,2,2030,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,417,MGNREGA JOB CARD,S,2,2032,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,417,MGNREGA JOB CARD,S,2,2033,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,206,Paediatrician available,R,2,2036,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,425,If Landless,R,2,2037,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,426,Primary source of energy for cooking,S,2,2041,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
1,Health Centre Survey,207,Anaesthetic available,R,2,2044,Yes,2,Yes - हाँ,Yes - હા,
1,Health Centre Survey,207,Anaesthetic available,R,2,2045,No,2,No - नहीं,No - ના,
50,Child Education,321,Free uniform received,R,2,2046,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,321,Free uniform received,R,2,2048,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,S,2,2049,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,322,HH Chores involvement,R,2,2050,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,207,Anaesthetic available,R,2,2052,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
50,Child Education,323,HH Chores involvement -Before school,R,2,2054,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,323,HH Chores involvement -Before school,R,2,2055,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
50,Child Education,324,HH Chores involvement - After coming from school,R,2,2057,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,324,HH Chores involvement - After coming from school,R,2,2058,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
50,Child Education,313,If dropout primary reason,S,2,2059,Need to take care of siblings/ need to take care of domestic,2,Need to take care of siblings/ need to take care of domestic  -  छोटे भाई-बहनों की देखभाल करना होती/घरेलू कामकाज में हाथ बँटाना होता है,Need to help family in work/ Household occupation - પરિવારને કામ કે એના વ્યવસાય માં મદદ કરવાની જરૂર ,
50,Child Education,313,If dropout primary reason,S,2,2060,Parents perceive education as not useful,2,Parents perceive education as not useful -  मातापिता को शिक्षा उपयोगी नहीं लगती,Parents perceive education as not useful - વાલીઓ ને લાગે છે કે શિક્ષણ ઉપયોગી નથી,
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,2061,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,313,If dropout primary reason,S,2,2064,Child not interested in education,2,Child not interested in education -  बच्चे की शिक्षा में रुचि नहीं है,Child not interested in education - બાળક ને શિક્ષણ માં રસ નથી,
50,Child Education,313,If dropout primary reason,S,2,2065,Disability,2,Disability - अक्षमता,Disability - વિકલાંગતા,
50,Child Education,313,If dropout primary reason,S,2,2067,Marriage,2,Marriage - विवाह,Marriage - લગન,
50,Child Education,313,If dropout primary reason,S,2,2069,Teaching in school not satisfactory,2,Teaching in school not satisfactory -  स्कूल में पढ़ाई संतोषजनक नहीं है,Teaching in school not satisfactory - શાળામાં શિક્ષણ સંતોષકારક નથી,
50,Child Education,313,If dropout primary reason,S,2,2070,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory -  स्कूल में सुविधाएं पर्याप्त/संतोषजनक नहीं हैं,Facilities in school are not adequate/ satisfactory - શાળામાં સુવિધાઓ પૂરતી નથી/ અસંતોસકારક,
50,Child Education,313,If dropout primary reason,S,2,2071,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient -  स्कूल बहुत दूर स्थित है/स्कूल जाना-आना सुविधाजनक नहीं है,School unsafe/ travel to school unsafe - શાળા અસુરક્ષિત / શાળા જવું-આવવું  અસુરક્ષિત,
50,Child Education,313,If dropout primary reason,S,2,2072,MDM not available or not available regularly/ Quality of MDM,2,MDM not available or not available regularly/ Quality of MDM -  मध्याह्न भोजन उपलब्ध नहीं है या नियमित उपलब्धता नहीं है/ मध्याह्न भोजन की   गुणवत्ता अच्छी नहीं है,MDM not available or not available regularly/ Quality of MDM - મધ્યાહન ભોજન ઉપલ્ભધ નથી અથવા અનિયમિત / મધ્યાહન ભોજનની ગુણવત્તા સારી નથી,
50,Child Education,313,If dropout primary reason,S,2,2073,Discrimination by teacher/ Misbehaviour by teacher from higher caste,2,Discrimination by teacher/ Misbehaviour by teacher from higher caste -  ऊँची जाति के शिक्षकों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by teacher/ Misbehaviour by teacher from higher caste - ઉચ્ચ વર્ણના શિક્ષક દ્વારા  ભેદભાવ/ ગેરવર્તન,
50,Child Education,313,If dropout primary reason,S,2,2074,Discrimination by other children/ Misbehaviour by other children from higher caste,2,Discrimination by other children/ Misbehaviour by other children from higher caste -  ऊँची जाति के अन्य छात्रों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by other children/ Misbehaviour by other children from higher caste - ઉચ્ચ વર્ણના અન્ય બાળકો દ્વારા ભેદબાવ/ ગેરવર્તન,
50,Child Education,313,If dropout primary reason,S,2,2075,Sexual harassment,2,Sexual harassment - यौन उत्पीड़न,Sexual harassment - જાતીય સતામણી,
50,Child Education,313,If dropout primary reason,S,2,2076,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,313,If dropout primary reason,S,2,2077,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
1,Health Centre Survey,217,Whether delivery conducted?,S,2,2078,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
1,Health Centre Survey,217,Whether delivery conducted?,S,2,2079,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
50,Child Education,314,If dropout secondary reason,S,2,2082,Disability,2,Disability - अक्षमता,Disability - વિકલાંગતા,
50,Child Education,314,If dropout secondary reason,S,2,2084,Child need to work to earn money (labour work),2,Child need to work to earn money (labour work) -  - पैसा कमाने के लिये बच्चे को काम करना पड़ता है (बाल श्रम),Child need to work to earn money (labour work) - બાળકને કામ કરી પૈસા કમાવાની જરૂર છે (મજૂરી કામ ),
50,Child Education,314,If dropout secondary reason,S,2,2086,Family/ child migrated to other place for work or any other,2,Family/ child migrated to other place for work or any other -  - परिवार/बच्चे को काम के लिये दूसरी जगह विस्थापित होना पड़ा या किसी अन्य कारण से,Family/ child migrated to other place for work or any other - કુટુંબ / બાળકને કામ માટે કે અન્ય કારણસર બીજી જગ્યાએ વિસ્થાપિત થવું પડયું,
50,Child Education,314,If dropout secondary reason,S,2,2087,Need to take care of siblings/ need to take care of domestic,2,Need to take care of siblings/ need to take care of domestic -  - छोटे भाई-बहनों की देखभाल करना होती/घरेलू कामकाज में हाथ बँटाना होता है,Need to take care of siblings/ need to take care of domestic - ભાઈ -બહેનો ની કાળજી લેવાની જરૂર છે/ ઘર ના અન્ય કામ માં મદદ કરવાની જરૂર છે,
50,Child Education,314,If dropout secondary reason,S,2,2089,Parents perceive education as not useful,2,Parents perceive education as not  -  - मातापिता को शिक्षा उपयोगी नहीं लगती,Parents perceive education as not useful - વાલીઓ ને લાગે છે કે શિક્ષણ ઉપયોગી નથી,
50,Child Education,314,If dropout secondary reason,S,2,2090,Child not interested in education,2,Child not interested in education -  - बच्चे की शिक्षा में रुचि नहीं है,Child not interested in education - બાળક ને શિક્ષણ માં રસ નથી,
50,Child Education,314,If dropout secondary reason,S,2,2092,Marriage,2,Marriage - विवाह,Marriage - લગન,
50,Child Education,314,If dropout secondary reason,S,2,2093,Teaching in school not satisfactory,2,Teaching in school not satisfactory - स्कूल में पढ़ाई संतोषजनक नहीं है,Teaching in school not satisfactory - શાળામાં શિક્ષણ સંતોષકારક નથી,
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,S,2,2094,Dont know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,314,If dropout secondary reason,S,2,2096,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory - स्कूल में सुविधाएं पर्याप्त/संतोषजनक नहीं हैं,Facilities in school are not adequate/ satisfactory - શાળામાં સુવિધાઓ પૂરતી નથી/ અસંતોસકારક,
50,Child Education,314,If dropout secondary reason,S,2,2098,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient - स्कूल बहुत दूर स्थित है/स्कूल जाना-आना सुविधाजनक नहीं है,School at a long distance/ Travel to school not convenient - લાંબા અંતરે શાળા/ શાળા સુધી મુસાફરી અનુકૂળ નથી,
50,Child Education,314,If dropout secondary reason,S,2,2101,School unsafe/ travel to school unsafe,2,School unsafe/ travel to school unsafe - स्कूल असुरक्षित/ स्कूल जाना-आना असुरक्षित है,School unsafe/ travel to school unsafe - શાળા અસુરક્ષિત / શાળા જવું-આવવું  અસુરક્ષિત,
50,Child Education,314,If dropout secondary reason,S,2,2102,Higher level schools are not available close to the village,2,Higher level schools are not available close to the village - उच्चतर स्तरीय स्कूल गाँव के नजदीक उपलब्ध नहीं हैं,Higher level schools are not available close to the village - ઉચ્ચ સ્તર શાળાઓ ગામ નજીક ઉપલ્ભધ નથી,
50,Child Education,314,If dropout secondary reason,S,2,2103,MDM not available or not available regularly/ Quality of MDM,2,MDM not available or not available regularly/ Quality of MDM -  मध्याह्न भोजन उपलब्ध नहीं है या नियमित उपलब्धता नहीं है/ मध्याह्न भोजन की   गुणवत्ता अच्छी नहीं है,MDM not available or not available regularly/ Quality of MDM - મધ્યાહન ભોજન ઉપલ્ભધ નથી અથવા અનિયમિત / મધ્યાહન ભોજનની ગુણવત્તા સારી નથી,
50,Child Education,314,If dropout secondary reason,S,2,2104,Discrimination by teacher/ Misbehaviour by teacher from higher caste,2,Discrimination by teacher/ Misbehaviour by teacher from higher caste - ऊँची जाति के शिक्षकों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by teacher/ Misbehaviour by teacher from higher caste - ઉચ્ચ વર્ણના શિક્ષક દ્વારા  ભેદભાવ/ ગેરવર્તન,
50,Child Education,314,If dropout secondary reason,S,2,2105,Discrimination by other children/ Misbehaviour by other children from higher caste,2,Discrimination by other children/ Misbehaviour by other children from higher caste - ऊँची जाति के अन्य छात्रों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by other children/ Misbehaviour by other children from higher caste - ઉચ્ચ વર્ણના અન્ય બાળકો દ્વારા ભેદબાવ/ ગેરવર્તન,
55,House Hold Information,430,Is there a sewing machine?,R,2,2106,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,314,If dropout secondary reason,S,2,2107,Corporal punishment,2,Corporal punishment - शारीरिक दंड,Corporal punishment - શારીરિક દંડ,
50,Child Education,314,If dropout secondary reason,S,2,2109,Sexual harassment,2,Sexual harassment - यौन उत्पीड़न,Sexual harassment - જાતીય સતામણી,
50,Child Education,314,If dropout secondary reason,S,2,2110,Don't know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,314,If dropout secondary reason,S,2,2112,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2115,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,431,Is there an almeerah  or dressing table?,R,2,2117,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2118,Need to help family in work/ Household occupation,2,Need to help family in work/ Household occupation - काम में परिवार की मदद की आवश्यकता/घरेलू व्यवसाय,Need to help family in work/ Household occupation - પરિવારને કામ કે એના વ્યવસાય માં મદદ કરવાની જરૂર ,
50,Child Education,315,"If dropout, tertiary reason",S,2,2120,Child need to work to earn money (labour work),2,Child need to work to earn money (labour work) - पैसा कमाने के लिये बच्चे को काम करना पड़ता है (बाल श्रम),Child need to work to earn money (labour work) - બાળકને કામ કરી પૈસા કમાવાની જરૂર છે (મજૂરી કામ ),
50,Child Education,315,"If dropout, tertiary reason",S,2,2122,Family/ child migrated to other place for work or any other,2,Family/ child migrated to other place for work or any other - परिवार/बच्चे को काम के लिये दूसरी जगह विस्थापित होना पड़ा या किसी अन्य कारण से,Family/ child migrated to other place for work or any other - કુટુંબ / બાળકને કામ માટે કે અન્ય કારણસર બીજી જગ્યાએ વિસ્થાપિત થવું પડયું,
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,2124,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2126,Need to take care of siblings/ need to take care of domestic,2,Need to take care of siblings/ need to take care of domestic - छोटे भाई-बहनों की देखभाल करना होती/घरेलू कामकाज में हाथ बँटाना होता है,Need to take care of siblings/ need to take care of domestic - ભાઈ -બહેનો ની કાળજી લેવાની જરૂર છે/ ઘર ના અન્ય કામ માં મદદ કરવાની જરૂર છે,
50,Child Education,315,"If dropout, tertiary reason",S,2,2128,Parents perceive education as not useful,2,Parents perceive education as not useful - मातापिता को शिक्षा उपयोगी नहीं लगती,Parents perceive education as not useful - વાલીઓ ને લાગે છે કે શિક્ષણ ઉપયોગી નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2131,Child not interested in education,2,Child not interested in education - बच्चे की शिक्षा में रुचि नहीं है,Child not interested in education - બાળક ને શિક્ષણ માં રસ નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2132,Teaching in school not satisfactory,2,Teaching in school not satisfactory - स्कूल में पढ़ाई संतोषजनक नहीं है,Teaching in school not satisfactory - શાળામાં શિક્ષણ સંતોષકારક નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2133,Disability,2,Disability - अक्षमता,Disability - વિકલાંગતા,
50,Child Education,315,"If dropout, tertiary reason",S,2,2134,Marriage,2,Marriage - विवाह,Marriage - લગન,
50,Child Education,315,"If dropout, tertiary reason",S,2,2135,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory - स्कूल में सुविधाएं पर्याप्त/संतोषजनक नहीं हैं,Facilities in school are not adequate/ satisfactory - શાળામાં સુવિધાઓ પૂરતી નથી/ અસંતોસકારક,
50,Child Education,315,"If dropout, tertiary reason",S,2,2136,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient - स्कूल बहुत दूर स्थित है/स्कूल जाना-आना सुविधाजनक नहीं है,School at a long distance/ Travel to school not convenient - લાંબા અંતરે શાળા/ શાળા સુધી મુસાફરી અનુકૂળ નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2137,School unsafe/ travel to school unsafe,2,School unsafe/ travel to school unsafe - स्कूल असुरक्षित/ स्कूल जाना-आना असुरक्षित है,School unsafe/ travel to school unsafe - શાળા અસુરક્ષિત / શાળા જવું-આવવું  અસુરક્ષિત,
55,House Hold Information,433,Whether the HH is headed by a single parent,S,2,2138,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2139,Higher level schools are not available close to the village,2,Higher level schools are not available close to the village - उच्चतर स्तरीय स्कूल गाँव के नजदीक उपलब्ध नहीं हैं,Higher level schools are not available close to the village - ઉચ્ચ સ્તર શાળાઓ ગામ નજીક ઉપલ્ભધ નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2140,MDM not available or not available regularly/ Quality of MDM,2,MDM not available or not available regularly/ Quality of MDM - मध्याह्न भोजन उपलब्ध नहीं है या नियमित उपलब्धता नहीं है/ मध्याह्न भोजन की   गुणवत्ता अच्छी नहीं है,MDM not available or not available regularly/ Quality of MDM - મધ્યાહન ભોજન ઉપલ્ભધ નથી અથવા અનિયમિત / મધ્યાહન ભોજનની ગુણવત્તા સારી નથી,
50,Child Education,315,"If dropout, tertiary reason",S,2,2142,Discrimination by teacher/ Misbehaviour by teacher from higher caste,2,Discrimination by teacher/ Misbehaviour by teacher from higher caste -  ऊँची जाति के शिक्षकों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by teacher/ Misbehaviour by teacher from higher caste - ઉચ્ચ વર્ણના શિક્ષક દ્વારા  ભેદભાવ/ ગેરવર્તન,
50,Child Education,315,"If dropout, tertiary reason",S,2,2143,Discrimination by other children/ Misbehaviour by other children from higher caste,2,Discrimination by other children/ Misbehaviour by other children from higher caste - ऊँची जाति के अन्य छात्रों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by other children/ Misbehaviour by other children from higher caste - ઉચ્ચ વર્ણના અન્ય બાળકો દ્વારા ભેદબાવ/ ગેરવર્તન,
50,Child Education,315,"If dropout, tertiary reason",S,2,2144,Corporal punishment,2,Corporal punishment - शारीरिक दंड,Corporal punishment - શારીરિક દંડ,
