Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Gujarthi
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,S,2,3rd ANC - Supplementary Nutrition Available - तीसरी प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,3rd ANC - Supplementary Nutrition Available - 3 જી એએનસી  - પૂરક પોષણ ઉપલબ્ધ
57,Pregnant Women,522,MCP/ MCH Card updated - 3rd Trimester,S,2,MCP/ MCH Card updated - 3rd Trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - तीसरी तिमाही,MCP/ MCH Card updated - 3rd Trimester - MCP/MCH કાર્ડ પર સુધારો - ત્રીજો  ત્રિમાસિક
57,Pregnant Women,523,4th ANC,S,2,4th ANC - चौथी प्रसव-पूर्व देखभाल,4th ANC - 4 થી એએનસી
57,Pregnant Women,524,4th ANC Date,D,2,4th ANC Date - चौथी एएनसी तिथि,4th ANC Date - ચોથી એએનસી તારીખ
57,Pregnant Women,525,4th ANC Weight,T,2,4th ANC Weight - चौथा और वजन,4th ANC Weight - ચોથા એએનસીનું વજન
57,Pregnant Women,526,4th ANC BP,T,2,4th ANC BP - चौथा और बीपी,4th ANC BP - ચોથી એએનસીનું બી.પી.
57,Pregnant Women,527,4th ANC HB,T,2,4th ANC HB - चौथा एएनसी एचबी,4th ANC HB - ચોથા એએનસીનું એચબી
57,Pregnant Women,528,4th ANC Urine Albumin,S,2,4th ANC Urine Albumin - चौथी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,4th ANC Urine Albumin - 4 થી એએનસી પેશાબની તપાસ
57,Pregnant Women,529,4th ANC Urine Sugar,S,2,4th ANC Urine Sugar - चौथी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,4th ANC Urine Sugar - 4 થી એએનસી પેશાબ શુગર
57,Pregnant Women,530,4th ANC - IFA tablets received,T,2,4th ANC - IFA tablets received - चौथी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,4th ANC - IFA tablets received - 4 થી એએનસી - આઈએફએ ગોળીઓ પ્રાપ્ત
57,Pregnant Women,531,4th ANC - IFA tablets consumed,T,2,4th ANC - IFA tablets consumed - चौथी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,4th ANC - IFA tablets consumed - 4 થી એએનસી - આઈએફએ ગોળીઓ લીધી
57,Pregnant Women,532,4th ANC-Abdominal Examination,S,2,4th ANC-Abdominal Examination - चौथी प्रसव-पूर्व देखभाल-  पेट की जाँच,4th ANC-Abdominal Examination - 4 થી એએનસી  - જોખમી તરીકે ઓળખાયું
57,Pregnant Women,533,4th ANC - Identified as High Risk,S,2,4th ANC - Identified as High Risk - चौथी प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,4th ANC - Identified as High Risk - 4 થી એએનસી વખતે જોખમ ઓળખાયું    
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,4th ANC - High Risk Referred - चौथी प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,4th ANC - High Risk Referred - 4 થી એએનસી વખતે  જોખમ દેખાતા રીફર કરવામાં આવ્યા
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,S,2,4th ANC - Supplementary Nutrition Available - चौथी प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,4th ANC - Supplementary Nutrition Available - 4 થી એએનસી -  પૂરક પોષણ ઉપલબ્ધ
57,Pregnant Women,536,Miscarriage or Abortion,S,2,Miscarriage or Abortion - गर्भपात या गर्भपात,Miscarriage or Abortion -  ગર્ભપાત થઇ જવો અથવા ગર્ભપાત કરાવ્યો
57,Pregnant Women,537,Status of Birth,R,2,Status of Birth - जन्म की स्थिति,"Status of Birth - જન્મની સ્થિતિ
"
57,Pregnant Women,538,Time of birth(Month),T,2,Time of birth - जन्म का समय,Time of birth(Month) - જન્મનો સમય (મહિનો)
57,Pregnant Women,539,Place of Delivery,S,2,Place of Delivery - प्रसव का स्थान,Place of Delivery - સુવાવડની જગ્યા
57,Pregnant Women,540,Type of delivery,S,2,Type of delivery - प्रसव का प्रकार,Type of delivery - સુવાવડનો પ્રકાર
57,Pregnant Women,541,Received free transportation from Government,S,2,Received free transportation from Government - शासन से निःशुल्क परिवहन प्राप्त किया,Received free transportation from Government - સરકાર પાસેથી મફત પરિવહનની સેવા મળી
57,Pregnant Women,542,Received financial assistance from Government,S,2,Received financial assistance from Government - शासन से वित्तीय सहायता प्राप्त की,Received financial assistance from Government - સરકાર પાસેથી નાણાંકીય મદદ મળી
57,Pregnant Women,543,Amount Received,T,2,Amount Received - रकम प्राप्त,Amount Received - રકમ પ્રાપ્ત થઈ
57,Pregnant Women,544,Home delivery assisted by,S,2,Home delivery assisted by - घर में प्रसव में मदद,Home delivery assisted by - ઘરે સુવાવડમા કોના દ્વારા મદદ મળી
57,Pregnant Women,545,"If other, specify",T,2,"If other, specify - यदि अन्य, निर्दिष्ट करें","If other, specify - જો અન્ય, સ્પષ્ટ કરો"
57,Pregnant Women,546,Time of miscarriage/abortion(In weeks),T,2,Time of miscarriage/abortion(In weeks) - गर्भपात / गर्भपात का समय (सप्ताहों में),Time of miscarriage/abortion(In weeks) - ગર્ભપાત / ગર્ભપાતનો સમય (અઠવાડિયામાં)
57,Pregnant Women,547,Other information,T,2,Other information - अन्य सूचना,Other information - અન્ય માહિતી
60,Lactating Mothers,557,Name of the Husband,T,2,Name of the Husband - पति का नाम,Name of the Husband - પતિનું નામ
60,Lactating Mothers,558,Age of Husband,T,2,Age of Husband - पति की आयु,Age of Husband - પતિની ઉંમર
60,Lactating Mothers,559,Highest class husband passed,S,2,Highest class husband passed - उच्चतम उत्तीर्ण  कक्षा - पति,Highest class husband passed - ઉચ્ચતમ વર્ગ પાસ - પતિ
60,Lactating Mothers,560,Occupation of the Husband,S,2,Occupation of the Husband - पति का व्यवसाय,Occupation of the Husband - પતિનો વ્વસાય
60,Lactating Mothers,561,Highest class passed - mother,S,2,Highest class passed - mother - उच्चतम उत्तीर्ण  कक्षा - माता,Highest class passed - mother - ઉચ્ચતમ વર્ગ પાસ - માતા
60,Lactating Mothers,562,Residential Status,S,2,Residential Status - निवास स्थिति,Residential Status - રહેઠાણની સ્થિતિ
60,Lactating Mothers,563,Month of in migration or out migration,S,2,Month of in migration or out migration - प्रवासित हो कर आने या जाने का माह,Month of in migration or out migration - અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,Received post natal care within 24 hours - 24 घंटों के भीतर पोस्टनेटल देखभाल मिली,Received post natal care within 24 hours - 25 કલાકની અંદર પ્રસૂતિ બાદની સંભાળ મળી
60,Lactating Mothers,568,Colostrum feeding,S,2,Colostrum feeding - खीस (कोलॉस्ट्रम) दिया,Colostrum feeding - કોલોસ્ટ્રમ પહેલું ધાવણ આપ્યું
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,2nd visit by ANM/ AWW/ASHA - एएनएम / एडब्ल्यूडब्ल्यू / आशा द्वारा दूसरी पीएनसी यात्रा,2nd visit by ANM/ AWW/ASHA - ANM/ AWW/ASHA દ્વારા 2 જી PNC મુલાકાત થઇ
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,3rd visit by ANM/ AWW/ASHA - एएनएम / एडब्ल्यूडब्ल्यू / आशा द्वारा तीसरी पीएनसी यात्रा,3rd visit by ANM/ AWW/ASHA - ANM/ AWW/ASHA દ્વારા 3 જી PNC મુલાકાત થઇ
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,4th visit by ANM/ AWW/ASHA - एएनएम / एडब्ल्यूडब्ल्यू / आशा (4 सप्ताह के बाद डिलीवरी के बाद) द्वारा चौथी पीएनसी यात्रा,4th visit by ANM/ AWW/ASHA - ANM/ AWW/ASHA દ્વારા 4 જી PNC મુલાકાત થઇ
60,Lactating Mothers,572,Received complete post natal care and advice,S,2,Received complete post natal care and advice - पूरी पोस्टनेटल देखभाल और सलाह मिली,Received complete post natal care and advice - જન્મ પછીનું સંપૂર્ણ સંભાળ અને સલાહ પ્રાપ્ત થઇ
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,Additional visit - 14th Day - अतिरिक्त भेंट-14वें दिन,Additional visit - 14th Day - વધારાની મુલાકાત - 14 મોં દિવસ
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,Additional visit - 21st Day - अतिरिक्त भेंट-21वें दिन,Additional visit - 21st Day - વધારાની મુલાકાત - 21 મોં દિવસ
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,Additional visit - 28th Day - अतिरिक्त भेंट-28वें दिन,Additional visit - 28th Day - વધારાની મુલાકાત - 28 મોં દિવસ
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,Supplementary nutrition - Post Natal: 1- 3 months - पूरक पोषण आहार- पोस्टनेटलः 1-3 महीने,Supplementary nutrition - Post Natal: 1- 3 months - પૂરક પોષણ - જન્મ પછીનું: 1- 3 મહિના
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,S,2,Exclusive Breast Feeding: 0 - 3 months - केवल स्तनपान-0-3 महीने,Exclusive Breast Feeding: 0 - 3 months - ફક્ત સ્તનપાન: 0 - 3 મહિના
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,Supplementary nutrition - Post Natal: 4 - 6 months - पूरक पोषण आहार- पोस्टनेटलः 4-6 महीने,Supplementary nutrition - Post Natal: 4 - 6 months - પૂરક પોષણ - જન્મ પછીનું: 4 - 6 મહિના
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,S,2,Exclusive Breast Feeding: 4 - 6 months - केवल स्तनपान-4-6 महीने,Exclusive Breast Feeding: 4 - 6 months - ફક્ત સ્તનપાન: 4 - 6 મહિના
60,Lactating Mothers,580,Complementary feeding,S,2,Month Complementary feeding Started - ऊपरी आहार,Month Complementary feeding Started - ઉપરનો ખોરાક શરૂ કર્યાનો મહિનો
60,Lactating Mothers,581,Enrolled in AWC,S,2,Enrolled in AWC - आँगनवाड़ी केन्द्र में दर्ज,Enrolled in AWC - AWC માં નોંધણી
60,Lactating Mothers,582,Anganwaadi Centre Name,T,2,Anganwaadi Centre ID - आंगनवाड़ी केंद्र आईडी,Anganwaadi Centre Name - આંગણવાડી કેન્દ્ર નામ
3,Anganwadi Centre Information,596,Boys referred to referal,T,2,Boys referred to referal - रेफ़र किये गये लड़के,Boys referred to referal - રીફર કરવામાં આવેલા છોકરાઓ
3,Anganwadi Centre Information,597,Girls referred to referal,T,2,Girls referred to referal - रेफ़र की गईं लड़कियाँ,Girls referred to referal - રીફર કરવામાં આવેલી છોકરીઓ 
48,Labour and Migration,599,Place of Migration,S,2,Place of Migration -  माइग्रेशन का स्थान,Place of Migration - સ્થળાંતર સ્થળ
48,Labour and Migration,600,Sector of work,S,2,Sector of work -  काम का क्षेत्र,Sector of work - કામ ક્ષેત્ર
48,Labour and Migration,601,If others specify,T,2,If others specify -  अगर अन्य निर्दिष्ट करते हैं,If others specify - જો અન્ય સ્પષ્ટ કરો
2,School Level Information,602,Total Other Boys (Religion),T,2,Total Other Boys (Religion) - कुल अन्य लड़के,Total Other Boys (Religion) - કુલ અન્ય છોકરાઓ (ધર્મ)
2,School Level Information,603,Total Other Girls (Religion),T,2,Total Other Girls (Religion) - कुल अन्य लड़कियाँ,Total Other Girls (Religion) - કુલ અન્ય છોકરીઓ (ધર્મ)
69,Testing Form,604,Name,T,2,,Name નામ
49,Child Vaccination and Immuniza,605,Pentavalent - 2,S,2,Pentavalent - 2 -  पेंटावालेन्ट - 2,Pentavalent - 2
49,Child Vaccination and Immuniza,606,Pentavalent - 2 Date,D,2,Pentavalent - 2 Date -  पेंटावालेन्ट - 2 तारीख,Pentavalent - 2 Date - પેન્ટાવલેન્ટ - 2 તારીખ
2,School Level Information,607,Total No of Children with special need,T,2,Total No of Children with special need -  विशेष आवश्यकता वाले बच्चों की कुल संख्या,Total No of Children with special need - ખાસ જરૂરિયાતવાળા બાળકોની કુલ સંખ્યા
70,Mortality,608,Select Mortality,R,2,Beneficiary Type - लाभार्थी प्रकार,Select Mortality - જન્મ સમયે મૃત્યુદર 
70,Mortality,609,Child Name,T,2,Child Id - बाल आईडी,Child Name - બાળકનું નામ
70,Mortality,610,Time of Death for Neo-Natal/Child Death,S,2,Time of Death for Neo-Natal/Child Death - नवजात / बाल मृत्यु के लिए मृत्यु का समय,Time of Death for Neo-Natal/Child Death - નવજાત શિશુ / બાળ મરણ સમય
70,Mortality,611,Mother Name,T,2,Mother Id - मदर आईडी,Mother Name - માતાનું નામ
70,Mortality,612,Time of death for maternal death,S,2,Time of death for maternal death - मातृ मृत्यु के लिए मृत्यु का समय,Time of death for maternal death - પ્રસુતિ વખતે માતાનું મરણ સમય
70,Mortality,613,Place of Neo-Natal/Child Death,S,2,Place of Death - मौत की जगह,Place of Neo-Natal/Child Death -  નવજાત શિશુ / બાળ મૃત્યુની જગ્યા
70,Mortality,614,Whether Neo-Natal/Child death registered,R,2,Whether death registered - क्या मौत पंजीकृत है,Whether Neo-Natal/Child death registered -  નવજાત શિશુ / બાળ મૃત્યુ નોંધાયેલ છે
70,Mortality,615,Date of Neo-Natal/Child Death,D,2,Date of Death - मृत्यु तिथि,Date of Neo-Natal/Child Death -  નવજાત શિશુ / બાળ મૃત્યુની તારીખ
70,Mortality,616,Reason for Neo-Natal/Child death - government record,T,2,Reason for death - government record - मौत का कारण - सरकारी रिकॉर्ड,Reason for Neo-Natal/Child death - government record -  નવજાત શિશુ / બાળ મૃત્યુનું કારણ - સરકારી રેકોર્ડ
70,Mortality,617,Reason for Neo-Natal/Child death - household,T,2,Reason for death - household - मौत का कारण - घर,Reason for Neo-Natal/Child death - household -  નવજાત શિશુ / બાળ મૃત્યુનું કારણ - ઘર
3,Anganwadi Centre Information,618,Is Referral Data Available,S,2,Is Referral Data Available -  रेफरल डेटा उपलब्ध है,Is Referral Data Available - રેફરલ ડેટા ઉપલબ્ધ છે
69,Testing Form,619,drop down list,S,2,,drop down list - યાદી નીચે પ્રમાણે છે
69,Testing Form,620,radio,R,2,,radio - રેડિયો
37,Child Annual Information,621,Is Child less than 1 Year Old,S,2,Is Child less than 1 Year Old -   क्या बच्चा 1 साल से भी कम पुराना है,Is Child less than 1 Year Old - 1 વર્ષથી ઓછું બાળક છે'
48,Labour and Migration,622,Remarks,T,2,Remarks -  टिप्पणियों,Remarks - ખાસ નોંધ
73,Child camp welfare,628,Child Details,S,2,,Child Details - બાળ વિગતો
73,Child camp welfare,629,Child Information,C,2,,Child Information - બાળ માહિતી
73,Child camp welfare,630,Any Date,D,2,,
73,Child camp welfare,631,Past Date,D,2,,"Past Date - ભૂતકાળની તારીખ, પાછળની તારીખ     "
73,Child camp welfare,632,Current Date,D,2,,
73,Child camp welfare,633,Future Date,D,2,,"Future Date - ભવિષ્યની તારીખ, આગળની તારીખ"
73,Child camp welfare,634,Child Who attended the welfare program,T,2,,
73,Child camp welfare,635,Child Who are yet to attend the program,T,2,,
73,Child camp welfare,636,Total children,T,0,,Total children - કુલ બાળકો
73,Child camp welfare,637,total child,T,0,,total child - કુલ બાળક
74,Women Health organization,638,No of womens from south region,T,2,,No of womens from south region - દક્ષિણ પ્રદેશમાંથી મહિલાઓની સંખ્યા 
74,Women Health organization,639,No of womens from north regoin,T,2,,No of womens from north regoin - ઉત્તર પ્રદેશથી મહિલાઓની સંખ્યા
74,Women Health organization,640,total strength of women,T,2,,total strength of women - સ્ત્રીઓની કુલ સંખ્યા 
74,Women Health organization,641,Child,S,2,,
74,Women Health organization,642,Current women health organization,D,2,,Current women health organization - હાલમાં મહિલા આરોગ્ય સંસ્થા
74,Women Health organization,643,Past Women Health organization,D,2,,
74,Women Health organization,644,Future Women Health organization,D,2,,
74,Women Health organization,645,All Women Health organization,D,2,,
74,Women Health organization,646,test auto,T,2,,
73,Child camp welfare,647,Total Children count,T,0,,
69,Testing Form,648,single text for api type,T,0,,
69,Testing Form,649,Dropdown api type question,S,2,,
69,Testing Form,650,api type text,T,2,,
50,Child Education,651,Associated school under our intervention area,S,2,,Associated school under our intervention area - અમારા કાર્ય વિસ્તારમાં આવેલી શાળા
51,School Education Retention,652,No of days absent in last quarter,T,2,,No of days absent in last quarter - છેલ્લા ક્વાર્ટરમાં ગેરહાજર દિવસોની સંખ્યા
37,Child Annual Information,653,Child Enrolled in Anganwadi under our Intervention Area,S,2,,Child Enrolled in Anganwadi under our Intervention Area - અમારા કાર્ય વિસ્તારમાં આવેલી આંગણવાડીમાં નોંધાયેલ બાળકો
60,Lactating Mothers,654,Child enrolled in Anganwadi Under our Intervention Area,S,2,,Child Enrolled in Anganwadi under our Intervention Area - અમારા કાર્ય વિસ્તારમાં આવેલી આંગણવાડીમાં નોંધાયેલ બાળકો
49,Child Vaccination and Immuniza,655,Is Pentavalent Given,R,0,,Is Pentavalent Given - પેન્ટાવેલેન્ટ આપવામાં આવે છે
54,Village Information,656,Is Primary School under our intervention area,S,2,,Is Primary School under our intervention area - શું  પ્રાથમિક શાળા આપણા કાર્યક્ષેત્રમાં આવેલી છે
54,Village Information,657,Is Upper Primary School under our intervention area,S,2,,Is Upper Primary School under our intervention area -  શું આપણા કાર્યક્ષેત્રમાં  ઉચ્ચ પ્રાથમિક શાળા છે
54,Village Information,658,Is Secondary School under our intervention area,S,2,,Is Secondary School under our intervention area - શું આપણા કાર્યક્ષેત્રમાં માધ્યમિક શાળા છે
54,Village Information,659,Is Higher Secondary School under our intervention area,S,2,,Is Higher Secondary School under our intervention area - શું કાર્યક્ષેત્રમાં ઉચ્ચતર માધ્યમિક શાળા છે
54,Village Information,660,Is Anganawadi under our intervention area,S,2,,Is Anganawadi under our intervention area - શું આપણા કાર્યક્ષેત્રમાં આંગણવાડી છે
54,Village Information,661,Aganwadi Name,T,2,,Aganwadi Name  - આંગણવાડી નામ
54,Village Information,662,Is SHC under our intervention area,S,2,,Is SHC under our intervention area - શું આપણા કાર્યક્ષેત્રમાં એસએચસી છે
54,Village Information,663,Is PHC under our intervention area,S,2,,Is PHC under our intervention area - શું આપણા કાર્યક્ષેત્રમાં PHC છે
54,Village Information,664,Is CHC under our intervention area,S,2,,Is CHC under our intervention area - શું સી.એચ.સી. આપણા કાર્યક્ષેત્રમાં છે
70,Mortality,665,Place of Maternal Death,S,2,,Place of Maternal Death- પ્રસુતિ સમયે માતાના મૃત્યુનું સ્થળ
70,Mortality,666,Whether Maternal death registered,R,2,,
70,Mortality,667,Date of Maternal Death,D,2,,Date of Maternal Death - પ્રસુતિ સમયે માતાના  મૃત્યુની તારીખ
70,Mortality,668,Reason for maternal death - government record,T,2,,Reason for maternal death - government record - પ્રસુતિ સમયે માતાના મૃત્યુનું કારણ - સરકારી રેકોર્ડ
70,Mortality,669,Reason for maternal death - household,T,2,,Reason for maternal death - household - માતૃત્વના મૃત્યુનું કારણ - ઘર
