Form Id,Form Name,id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Marathi,,,
37,Child Annual Information,165,Caste of Child,S,2,1818,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,165,Caste of Child,S,2,1819,Others,2,Others - अन्य,Others - इतर,,,
37,Child Annual Information,168,Birth registration of child done?,R,2,1820,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,168,Birth registration of child done?,R,2,1821,Others,2,Others - अन्य,Others - इतर,,,
2,School Level Information,47,Highest class in school,S,2,1822,Class 3,2,Class 3 - कक्षा 3,Class 3 - वर्ग  3,,,
37,Child Annual Information,170,Place of Delivery,S,2,1823,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,47,Highest class in school,S,2,1824,Class 4,2,Class 4 - कक्षा 4,Class 4 - वर्ग  4,,,
37,Child Annual Information,170,Place of Delivery,S,2,1825,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,47,Highest class in school,S,2,1826,Class 5,2,Class 5 - कक्षा 5,Class 5 - वर्ग  5,,,
37,Child Annual Information,170,Place of Delivery,S,2,1827,Others,2,Others - अन्य,Others - इतर,,,
2,School Level Information,47,Highest class in school,S,2,1828,Class 6,2,Class 6 - कक्षा 6,Class 6 - वर्ग  6,,,
2,School Level Information,47,Highest class in school,S,2,1829,Class 7,2,Class 7 - कक्षा 7,class 7 - वर्ग  7,,,
2,School Level Information,47,Highest class in school,S,2,1830,Class 8,2,Class 8 - कक्षा 8,class 8 - वर्ग  8,,,
37,Child Annual Information,175,Residential status,S,2,1831,Not Applicable,2,Not Applicable - लागु नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,175,Residential status,S,2,1832,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,175,Residential status,S,2,1833,Others,2,Others - अन्य,Others - इतर,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1834,Others,2,Others - अन्य,Others - इतर,,,
37,Child Annual Information,177,Whether enrolled in Anganwadi,R,2,1835,Don't Know,2,Don't Know- अन्य,Don't know - माहित नाही,,,
37,Child Annual Information,177,Whether enrolled in Anganwadi,R,2,1836,Others,2,Others -,Others - इतर,,,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1837,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1838,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1839,Others,2,Others - अन्य,Others - इतर,,,
37,Child Annual Information,180,Is the child Challenged?,R,2,1840,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,180,Is the child Challenged?,R,2,1841,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,180,Is the child Challenged?,R,2,1842,Others,2,Others - अन्य,Others - इतर,,,
37,Child Annual Information,181,Is the child Chronically ill?,R,2,1843,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,181,Is the child Chronically ill?,R,2,1844,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,181,Is the child Chronically ill?,R,2,1845,Others,2,Others - अन्य,Others - इतर,,,
37,Child Annual Information,182,Is the child Terminally ill?,R,2,1846,Don't Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,182,Is the child Terminally ill?,R,2,1847,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,182,Is the child Terminally ill?,R,2,1848,Others,2,Others - अन्य,Others - इतर,,,
2,School Level Information,85,Separate Science teachers,S,2,1849,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
2,School Level Information,86,Separate Language teachers,S,2,1850,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1851,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1852,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,87,Separate teachers for SST,S,2,1853,99-Not Applicable,2,Not applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1854,Others,2,Others -  अन्य,Others - इतर,,,
37,Child Annual Information,184,Current Location of child,S,2,1855,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
37,Child Annual Information,184,Current Location of child,S,2,1856,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,84,Separate mathematics teachers,S,2,1857,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
2,School Level Information,93,Mid Day meal cook available,S,2,1858,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
2,School Level Information,94,Mid Day meal helper available,S,2,1859,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
57,Pregnant Women,456,Highest Class passed Husband,S,2,1860,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,95,Separate cleaning staff for MDM,S,2,1862,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
2,School Level Information,104,Separate kitchen with shed,R,2,1863,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
2,School Level Information,107,Availability of Electricity,R,2,1864,"Yes, Supply full time",2,"Yes, Supply full time - हाँ, पूर्णकालिक","Yes, Supply full time - होय, पूर्ण वेळ द्या",,,
2,School Level Information,109,Availability of Science lab,R,2,1865,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - 99-लागू नाही,,,
57,Pregnant Women,461,Residential Status,S,2,1868,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,462,Month of in migration or out migration,S,2,1871,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,462,Month of in migration or out migration,S,2,1872,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,465,MCP/MCH card available,S,2,1874,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,466,"Reasons, if not available",S,2,1877,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,1879,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,486,1st ANC Urine Albumin,R,2,1882,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1885,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1886,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1887,Others,2,Others - अन्य,Others - इतर,,,
57,Pregnant Women,491,1st ANC Identified as High Risk,S,2,1888,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1889,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1890,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,500,2nd ANC Urine Albumin,S,2,1892,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,500,2nd ANC Urine Albumin,S,2,1893,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,501,2nd ANC Urine sugar,S,2,1894,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,501,2nd ANC Urine sugar,S,2,1895,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,505,2nd ANC - Identified as High Risk,R,2,1896,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,506,2nd ANC - High Risk Referred,S,2,1897,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,S,2,1898,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,508,MCP/ MCH Card updated - 2nd Trimester,R,2,1899,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,508,MCP/ MCH Card updated - 2nd Trimester,R,2,1900,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,519,3rd ANC - Identified as High Risk,S,2,1901,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,522,MCP/ MCH Card updated - 3rd Trimester,S,2,1902,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,522,MCP/ MCH Card updated - 3rd Trimester,S,2,1903,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,533,4th ANC - Identified as High Risk,S,2,1904,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,1905,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,536,Miscarriage or Abortion,S,2,1906,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,536,Miscarriage or Abortion,S,2,1907,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,537,Status of Birth,R,2,1908,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,537,Status of Birth,R,2,1909,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,539,Place of Delivery,S,2,1911,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,540,Type of delivery,S,2,1912,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,540,Type of delivery,S,2,1913,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,541,Received free transportation from Government,S,2,1914,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,542,Received financial assistance from Government,S,2,1915,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
57,Pregnant Women,544,Home delivery assisted by,S,2,1916,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
69,Testing Form,619,drop down list,S,2,1917,Yes,0,,Yes - होय,,,
69,Testing Form,619,drop down list,S,2,1918,No,0,,No - नाही,,,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1922,Others,2,Others - अन्य,Others - इतर,,,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1924,Don't know,2,Don't know -नहीं जानते,Don't know - माहित नाही,,,
3,Anganwadi Centre Information,128,Own Building available,R,2,1927,Not Applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
3,Anganwadi Centre Information,128,Own Building available,R,2,1928,Others,2,Others - अन्य,Others - इतर,,,
3,Anganwadi Centre Information,128,Own Building available,R,2,1929,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
3,Anganwadi Centre Information,133,Water available in toilets,R,2,1933,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
3,Anganwadi Centre Information,133,Water available in toilets,R,2,1934,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
3,Anganwadi Centre Information,133,Water available in toilets,R,2,1935,Others,2,Others - अन्य,Others - इतर,,,
1,Health Centre Survey,197,Functional NRC MTC available,R,2,1937,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,198,Medical Officer available,R,2,1939,yes,2,Yes - हाँ,Yes - होय,,,
1,Health Centre Survey,198,Medical Officer available,R,2,1940,No,2,No - नहीं,No - नाही,,,
2,School Level Information,47,Highest class in school,S,2,1942,Class 9,2,Class 9 - कक्षा 9,class 9 - वर्ग  9,,,
1,Health Centre Survey,198,Medical Officer available,R,2,1943,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,47,Highest class in school,S,2,1944,Class 10,2,Class 10 - कक्षा 10,class 10 - वर्ग  10,,,
1,Health Centre Survey,199,DataEntryOperator available,R,2,1947,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,84,Separate mathematics teachers,S,2,1949,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,85,Separate Science teachers,S,2,1950,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,86,Separate Language teachers,S,2,1951,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,87,Separate teachers for SST,S,2,1952,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,88,Atleast one Female teacher available,S,2,1953,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,88,Atleast one Female teacher available,S,2,1954,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,92,Mid Day meal cooked by,S,2,1955,Don't know,2,Don't know -  नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,92,Mid Day meal cooked by,S,2,1956,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,93,Mid Day meal cook available,S,2,1957,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,405,Type of Family,R,2,1959,Don't Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,94,Mid Day meal helper available,S,2,1960,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
1,Health Centre Survey,200,Pharmacist available,R,2,1961,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,95,Separate cleaning staff for MDM,S,2,1964,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,1966,Dont Know,2,Don't know -  नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,96,School building available,S,2,1967,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,96,School building available,S,2,1968,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,97,Toilet for children,R,2,1971,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,97,Toilet for children,R,2,1973,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,98,Separate Toilet for Girls,R,2,1974,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,98,Separate Toilet for Girls,R,2,1975,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,201,Staff Nurse available,R,2,1976,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,99,Water available in Toilet,S,2,1977,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,410,Caste,S,2,1979,Dont Know,2,Don't know -  नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,99,Water available in Toilet,S,2,1981,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,100,Boundary wall available,R,2,1982,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,100,Boundary wall available,R,2,1985,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,202,Ambulance Service available,R,2,1986,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,102,Libraray available,R,2,1987,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,103,Playground available,R,2,1990,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,103,Playground available,R,2,1991,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
55,House Hold Information,411,Do you have homestead land,S,2,1992,Dont Know,2,Don't know -  नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,104,Separate kitchen with shed,R,2,1994,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,105,Disable friendly with ramp,R,2,1996,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,105,Disable friendly with ramp,R,2,1997,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,203,Blood Storage unit available,R,2,1998,Not applicable,2,Not applicable -लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,106,Availablity of Drinking Water,R,2,1999,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,412,Type of house,S,2,2000,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,106,Availablity of Drinking Water,R,2,2001,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,107,Availability of Electricity,R,2,2004,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,107,Availability of Electricity,R,2,2005,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,109,Availability of Science lab,R,2,2007,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,110,School management commitee constituted,R,2,2008,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
2,School Level Information,110,School management commitee constituted,R,2,2010,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,204,Laboratory technician available,R,2,2011,Yes,2,Yes - हाँ,Yes - होय,,,
1,Health Centre Survey,204,Laboratory technician available,R,2,2012,No,2,No - नहीं,No - नाही,,,
1,Health Centre Survey,204,Laboratory technician available,R,2,2014,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,47,Highest class in school,S,2,2015,Class 11,2,Class 11 - कक्षा 11,class 11 - वर्ग  11,,,
2,School Level Information,47,Highest class in school,S,2,2016,Class 12,2,Class 12 - कक्षा 12,class 12 - वर्ग  12,,,
55,House Hold Information,414,Type of Ration card,S,2,2018,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,319,Type of School,R,2,2019,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
1,Health Centre Survey,205,Gynaecologist available,R,2,2020,Yes,2,Yes - हाँ,Yes - होय,,,
50,Child Education,319,Type of School,R,2,2021,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,205,Gynaecologist available,R,2,2022,No,2,No - नहीं,No - नाही,,,
50,Child Education,320,Free text books received,R,2,2024,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,414,Type of Ration card,S,2,2025,No Ration card,2,No Ration card - कोई राशन कार्ड नहीं,"No Ration card - 
राशन कार्ड नाही",,,
50,Child Education,320,Free text books received,R,2,2026,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,205,Gynaecologist available,R,2,2027,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
55,House Hold Information,416,Ration from PDS,S,2,2028,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,416,Ration from PDS,S,2,2030,Not Applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
55,House Hold Information,417,MGNREGA JOB CARD,S,2,2032,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,417,MGNREGA JOB CARD,S,2,2033,Not Applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,206,Paediatrician available,R,2,2036,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
55,House Hold Information,425,If Landless,R,2,2037,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
55,House Hold Information,426,Primary source of energy for cooking,S,2,2041,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
1,Health Centre Survey,207,Anaesthetic available,R,2,2044,Yes,2,Yes - हाँ,Yes - होय,,,
1,Health Centre Survey,207,Anaesthetic available,R,2,2045,No,2,No - नहीं,No - नाही,,,
50,Child Education,321,Free uniform received,R,2,2046,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,321,Free uniform received,R,2,2048,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,S,2,2049,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,322,HH Chores involvement,R,2,2050,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,207,Anaesthetic available,R,2,2052,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
50,Child Education,323,HH Chores involvement -Before school,R,2,2054,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,323,HH Chores involvement -Before school,R,2,2055,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
50,Child Education,324,HH Chores involvement - After coming from school,R,2,2057,Don't know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,324,HH Chores involvement - After coming from school,R,2,2058,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
50,Child Education,313,If dropout primary reason,S,2,2059,Need to take care of siblings/ need to take care of domestic,2,Need to take care of siblings/ need to take care of domestic  -  छोटे भाई-बहनों की देखभाल करना होती/घरेलू कामकाज में हाथ बँटाना होता है,"Need to take care of siblings/ need to take care of domestic - 
घरगुती काळजी घेण्यासाठी बंधुभगिनींची काळजी घेणे आवश्यक आहे",,,
50,Child Education,313,If dropout primary reason,S,2,2060,Parents perceive education as not useful,2,Parents perceive education as not useful -  मातापिता को शिक्षा उपयोगी नहीं लगती,Parents consider education as not useful - पालक हे शिक्षणास उपयुक्त मानतात असे नाही,,,
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,2061,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,313,If dropout primary reason,S,2,2064,Child not interested in education,2,Child not interested in education -  बच्चे की शिक्षा में रुचि नहीं है,Child not interested in education - मुलाला शिक्षणात रस नाही,,,
50,Child Education,313,If dropout primary reason,S,2,2065,Disability,2,Disability - अक्षमता,Disability - अक्षमता,,,
50,Child Education,313,If dropout primary reason,S,2,2067,Marriage,2,Marriage - विवाह,Marriage - विवाह,,,
50,Child Education,313,If dropout primary reason,S,2,2069,Teaching in school not satisfactory,2,Teaching in school not satisfactory -  स्कूल में पढ़ाई संतोषजनक नहीं है,"Teaching in school not satisfactory - 
शाळेत शिकवणे समाधानकारक नाही",,,
50,Child Education,313,If dropout primary reason,S,2,2070,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory -  स्कूल में सुविधाएं पर्याप्त/संतोषजनक नहीं हैं,Facilities in school are not adequate/ satisfactory - शाळेतील सुविधा पुरेशी / समाधानकारक नाहीत,,,
50,Child Education,313,If dropout primary reason,S,2,2071,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient -  स्कूल बहुत दूर स्थित है/स्कूल जाना-आना सुविधाजनक नहीं है,"School at a long distance/ Travel to school not convenient - 
लांब अंतरावर शाळा / शाळेत प्रवास सोयीस्कर नाही",,,
50,Child Education,313,If dropout primary reason,S,2,2072,MDM not available or not available regularly/ Quality of MDM,2,MDM not available or not available regularly/ Quality of MDM -  मध्याह्न भोजन उपलब्ध नहीं है या नियमित उपलब्धता नहीं है/ मध्याह्न भोजन की   गुणवत्ता अच्छी नहीं है,"MDM not available or not available regularly/ Quality of MDM - 
एमडीएम उपलब्ध नाही किंवा एमडीएमची नियमित / गुणवत्ता उपलब्ध नाही",,,
50,Child Education,313,If dropout primary reason,S,2,2073,Discrimination by teacher/ Misbehaviour by teacher from higher caste,2,Discrimination by teacher/ Misbehaviour by teacher from higher caste -  ऊँची जाति के शिक्षकों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,Discrimination by teacher/ Misbehaviour by teacher from higher caste - उच्च जातीच्या शिक्षकाने शिक्षक / गैरवर्तनकर्त्याद्वारे भेदभाव केला आहे,,,
50,Child Education,313,If dropout primary reason,S,2,2074,Discrimination by other children/ Misbehaviour by other children from higher caste,2,Discrimination by other children/ Misbehaviour by other children from higher caste -  ऊँची जाति के अन्य छात्रों द्वारा भेदभाव/दुर्व्यवहार किया जाता है,"Discrimination by other children/ Misbehaviour by other children from higher caste - 
इतर मुलांमधील भेदभाव उच्च जातीच्या इतर मुलांनी केला आहे",,,
50,Child Education,313,If dropout primary reason,S,2,2075,Sexual harassment,2,Sexual harassment - यौन उत्पीड़न,"Sexual harassment - 
लैगिक अत्याचार",,,
50,Child Education,313,If dropout primary reason,S,2,2076,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
50,Child Education,313,If dropout primary reason,S,2,2077,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
1,Health Centre Survey,217,Whether delivery conducted?,S,2,2078,Don't Know,2,Don't Know - नहीं जानते,Don't know - माहित नाही,,,
1,Health Centre Survey,217,Whether delivery conducted?,S,2,2079,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
50,Child Education,314,If dropout secondary reason,S,2,2082,Disability,2,Disability - अक्षमता,Disability - अक्षमता,,,
50,Child Education,314,If dropout secondary reason,S,2,2084,Child need to work to earn money (labour work),2,Child need to work to earn money (labour work) -  - पैसा कमाने के लिये बच्चे को काम करना पड़ता है (बाल श्रम),Child need to work to earn money (labour work) - पैशाची कमाई करण्यासाठी मजुरांना कामाची गरज आहे (श्रमिक काम),,,
50,Child Education,314,If dropout secondary reason,S,2,2086,Family/ child migrated to other place for work or any other,2,Family/ child migrated to other place for work or any other -  - परिवार/बच्चे को काम के लिये दूसरी जगह विस्थापित होना पड़ा या किसी अन्य कारण से,Family/ child migrated to other place for work or any other - कुटुंब किंवा इतर कामासाठी किंवा इतर कोणत्याही ठिकाणी स्थलांतरित झाले,,,
